source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,T_CD4_Treg_cell,H2-K1,H2-K1,Aplp2,Aplp2,0.41985926505082094,0.9483532934131736,2.4661939608294734,0.7375202637411769,1.6018571122853251,0
NK_cell,T_CD4_Treg_cell,Itgb2,Itgb2,Thy1,Thy1,0.4480062548866302,0.16354790419161677,0.2303394401756545,0.8314911423491587,0.5309152912624066,0
NK_cell,T_CD4_Treg_cell,Icam1,Icam1,Itgal_Itgb2,Itgb2,0.11493354182955434,0.35479041916167664,0.6056522863543626,0.24375220765890063,0.4247022470066316,0
NK_cell,T_CD4_Treg_cell,Icam1,Icam1,Il2ra,Il2ra,0.4800625488663018,0.35479041916167664,0.6056522863543626,0.9891689236066721,0.7974106049805174,0
NK_cell,T_CD4_Treg_cell,Icam1,Icam1,Spn,Spn,0.1376075058639562,0.35479041916167664,0.6056522863543626,0.21449532346258385,0.4100738049084732,0
NK_cell,T_CD4_Treg_cell,Icam1,Icam1,Il2rg,Il2rg,0.4573885848318999,0.35479041916167664,0.6056522863543626,0.8232521700699102,0.7144522282121364,0
NK_cell,T_CD4_Treg_cell,Itgav,Itgav,Thy1,Thy1,0.4480062548866302,0.5505239520958084,1.146507461349119,0.8314911423491587,0.9889993018491389,0
NK_cell,T_CD4_Treg_cell,Cd28,Cd28,Cd80,Cd80,0.1594996090695856,0.2406437125748503,0.3490911966377496,0.28279688199442826,0.31594403931608894,0
NK_cell,T_CD4_Treg_cell,Fasl,Fasl,Fas,Fas,0.28225175918686474,0.1721556886227545,0.26002800040294005,0.4972424616817274,0.37863523104233376,0
NK_cell,T_CD4_Treg_cell,B2m,B2m,Cd3d,Cd3d,0.6254886630179828,0.9827844311377245,3.190738904640536,1.2581499419584812,2.2244444232995084,0
NK_cell,T_CD4_Treg_cell,B2m,B2m,Cd3g,Cd3g,0.6035965598123534,0.9827844311377245,3.190738904640536,1.206003295473144,2.19837110005684,0
NK_cell,T_CD4_Treg_cell,B2m,B2m,Cd247,Cd247,0.5160281469898358,0.9827844311377245,3.190738904640536,0.9992920312131863,2.095015467926861,0
NK_cell,T_CD4_Treg_cell,Adam17,Adam17,Il6ra,Il6ra,0.1962470680218921,0.45022455089820357,0.7651119634756355,0.326976380388517,0.5460441719320762,0
NK_cell,T_CD4_Treg_cell,Adam17,Adam17,Notch1,Notch1,0.16966379984362784,0.45022455089820357,0.7651119634756355,0.26311091738242026,0.5141114404290279,0
NK_cell,T_CD4_Treg_cell,Alcam,Alcam,Cd6,Cd6,0.4581704456606724,0.16354790419161677,0.25234421485032243,0.8483784563974772,0.5503613356238999,0
NK_cell,T_CD4_Treg_cell,Selplg,Selplg,Itgb2,Itgb2,0.11493354182955434,0.5845808383233533,1.0315404833076989,0.16625897335569578,0.5988997283316974,0
NK_cell,T_CD4_Treg_cell,Selplg,Selplg,Sell,Sell,0.16262705238467554,0.5845808383233533,1.0315404833076989,0.27088713286577587,0.6512138080867373,0
NK_cell,T_CD4_Treg_cell,H2-Eb1,H2-Eb1,Cd4,Cd4,0.3557466770914777,0.15755988023952097,0.2533400571332487,0.6164566686958826,0.43489836291456563,0
NK_cell,T_CD4_Treg_cell,Cd274,Cd274,Cd80,Cd80,0.1594996090695856,0.41092814371257486,0.7068376023843645,0.28279688199442826,0.4948172421893964,0
NK_cell,T_CD4_Treg_cell,Col1a1,Col1a1,Itgav_Itgb8,Itgb8,0.15402658326817825,0.5422904191616766,0.9068295485687937,1.0765640928165296,0.9916968206926617,0
NK_cell,T_CD4_Treg_cell,Fn1,Fn1,Itgav_Itgb3,Itgb3,0.11806098514464425,0.1467065868263473,0.19281689977436203,1.047375999969148,0.620096449871755,0
NK_cell,T_CD4_Treg_cell,Fn1,Fn1,Itga4_Itgb1,Itga4,0.3049257232212666,0.1467065868263473,0.19281689977436203,0.661424821007729,0.4271208603910455,0.0010000000000000009
NK_cell,T_CD4_Treg_cell,Fn1,Fn1,Itgav_Itgb8,Itgb8,0.15402658326817825,0.1467065868263473,0.19281689977436203,1.0765640928165296,0.6346904962954458,0
NK_cell,T_CD4_Treg_cell,Col1a2,Col1a2,Itgav_Itgb8,Itgb8,0.15402658326817825,0.35778443113772457,0.5384392329571884,1.0765640928165296,0.807501662886859,0
NK_cell,T_CD4_Treg_cell,Lamc1,Lamc1,Itga6_Itgb1,Itga6,0.23534010946051603,0.11452095808383234,0.16880525408625363,0.5755258571567904,0.372165555621522,0
NK_cell,T_CD4_Treg_cell,Lamc1,Lamc1,Itgav_Itgb8,Itgb8,0.15402658326817825,0.11452095808383234,0.16880525408625363,1.0765640928165296,0.6226846734513917,0
NK_cell,T_CD4_Treg_cell,Tnc,Tnc,Itgav_Itgb3,Itgb3,0.11806098514464425,0.12986526946107785,0.17268121742875028,1.047375999969148,0.6100286086989491,0
NK_cell,T_CD4_Treg_cell,Tgfb1,Tgfb1,Tgfbr1_Tgfbr2,Tgfbr1,0.1376075058639562,0.5838323353293413,1.1492613582763862,0.5008736470167023,0.8250675026465443,0
NK_cell,T_CD4_Treg_cell,Tgfb1,Tgfb1,Itgb3,Itgb3,0.11806098514464425,0.5838323353293413,1.1492613582763862,0.19467270153378602,0.6719670299050862,0
NK_cell,T_CD4_Treg_cell,Tgfb1,Tgfb1,Itgb1,Itgb1,0.39483971853010164,0.5838323353293413,1.1492613582763862,0.7477946666299906,0.9485280124531884,0
NK_cell,T_CD4_Treg_cell,Tgfb1,Tgfb1,Itgb8,Itgb8,0.15402658326817825,0.5838323353293413,1.1492613582763862,0.25304888722854935,0.7011551227524677,0
NK_cell,T_CD4_Treg_cell,Tgfb1,Tgfb1,Cxcr4,Cxcr4,0.30414386239249414,0.5838323353293413,1.1492613582763862,0.5453522197804048,0.8473067890283955,0
NK_cell,T_CD4_Treg_cell,Lgals1,Lgals1,Ptprc,Ptprc,0.835027365129007,0.8615269461077845,2.0096844815884296,2.010352222868554,2.010018352228492,0
